,SSD,Mistake,Best,ft_SSD,ft_Mistake,Delta to Best,Gain,Base Gap,SSD Gap,Add corr classifications,Num gap to best,Gap closed
0,-85.9388132459237,0.0,-86.80450495881662,0.6555723651033674,0.07564296520423852,86.80450495881662,-99.02188650009684,86.80450495881662,0.8656917128929251,116,-2,-5800.0
1,-85.55219364599093,0.0,-86.3002185241217,0.5379055303412343,0.3025718608169541,86.3002185241217,-98.89245118041387,86.3002185241217,0.7480248781307779,131,24,545.8333333333333
2,-86.32543284585645,0.0,-87.06505295007565,0.26054799125903116,-0.07564296520423852,87.06505295007565,-99.5444853653809,87.06505295007565,0.739620104219199,54,-41,-131.70731707317074
