,SSD,Mistake,Best,ft_SSD,ft_Mistake,Delta to Best,Gain,Base Gap,SSD Gap,Add corr classifications,Num gap to best,Gap closed
0,-86.49352832408809,0.0,-86.35905194150278,0.04202386955790871,-0.02521432173475091,86.35905194150278,-100.0,86.35905194150278,-0.13447638258530503,0,15,0.0
1,-86.50193309799967,0.0,-86.52714741973442,0.08404773911581742,0.07564296520422431,86.52714741973442,-100.0,86.52714741973442,0.02521432173475091,0,-3,-0.0
2,-86.42629013279543,0.0,-86.28340897629855,0.05883341738106651,0.04202386955790871,86.28340897629855,-100.0,86.28340897629855,-0.14288115649688393,0,16,0.0
