,SSD,Mistake,Best,ft_SSD,ft_Mistake,Delta to Best,Gain,Base Gap,SSD Gap,Add corr classifications,Num gap to best,Gap closed
0,-86.89695747184402,0.0,-87.58614893259372,-0.327786182551705,-0.49588166078332563,87.58614893259372,-99.88406917206068,87.58614893259372,0.6891914607496972,13,-69,-18.84057971014493
1,-85.611027063372,0.0,-86.93898134140193,0.14288115649688393,-0.23533366952429446,86.93898134140193,-98.87400504756359,86.93898134140193,1.327954278029921,133,-42,-316.66666666666663
2,-87.21633888048412,0.0,-87.48529164565474,-0.08404773911581742,0.05042864346948761,87.48529164565474,-100.38695946599594,87.48529164565474,0.2689527651706243,-46,-72,63.888888888888886
