,SSD,Mistake,Best,ft_SSD,ft_Mistake,Delta to Best,Gain,Base Gap,SSD Gap,Add corr classifications,Num gap to best,Gap closed
0,-85.64464615901832,0.0,-86.09850395024374,0.6051437216338797,-0.12607160867372613,86.09850395024374,-99.08595877090626,86.09850395024374,0.4538577912254169,108,39,276.9230769230769
1,-85.77912254160364,0.0,-86.10690872415535,0.20171457387795044,-0.07564296520423852,86.10690872415535,-99.23189110354885,86.10690872415535,0.327786182551705,91,39,233.33333333333334
2,-85.17397881996975,0.0,-85.60262228946041,0.5547150781643921,-0.02521432173475091,85.60262228946041,-98.88758782201405,85.60262228946041,0.428643469490666,132,63,209.52380952380955
